"Id","Number","Cells__global_id","Cells__system_object_id","Cells__ID","Cells__YName","Cells__Name","Cells__AdmArea","Cells__District","Cells__ParkName","Cells__WiFiName","Cells__CoverageArea","Cells__FunctionFlag","Cells__AccessFlag","Cells__Password","Cells__Longitude_WGS84","Cells__Latitude_WGS84","Cells__geoData__type","Cells__geoData__coordinates__001","Cells__geoData__coordinates__002"
"be265fad-d084-4b01-8e29-ba9115e0cf18","436","46813675","297","297","Точка доступа wi-fi mos.ru","Точка доступа №297","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.449397","55.860523","Point","37.449397000402925","55.860522999974187"
"190f936c-c511-4219-9599-e86579427738","437","144556703","545","545","Точка доступа wi-fi mos.ru","Точка доступа №545","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.572782","55.899535","Point","37.572781999760373","55.899534999890953"
"b2c62953-45cd-4feb-970c-723e7edf5761","438","46813435","12","12","Точка доступа wi-fi mos.ru","Точка доступа №12","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.753688","55.761522","Point","37.753687999747363","55.761522000079381"
"4218d7e5-62fa-4c4d-ab24-14681ebff6dc","439","46813363","91","91","Точка доступа wi-fi mos.ru","Точка доступа №91","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748147","55.780485","Point","37.748146999733763","55.78048499991467"
"86920195-7ba7-4500-879f-166e28bb28cb","440","46809093","351","351","Точка доступа wi-fi mos.ru","Точка доступа №351","Центральный административный округ","Тверской район","Государственное автономное учреждение культуры города Москвы «Московский городской сад «Эрмитаж»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.607455","55.770649","Point","37.60745499972198","55.770648999832808"
"406f72e3-9ae0-498c-837f-3d87276604bd","441","64001086","465","465","Точка доступа wi-fi mos.ru","Точка доступа №465","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.639200","55.826640","Point","37.639200000303788","55.826639999779864"
"a565bc91-a630-49a3-8a59-55396879c765","442","46812818","230","230","Точка доступа wi-fi mos.ru","Точка доступа №230","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.549249","55.754631","Point","37.5492489995523","55.75463099987558"
"9bc88bf6-d1f8-42af-b54e-50c933656d02","443","46813394","112","112","Точка доступа wi-fi mos.ru","Точка доступа №112","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.753213","55.774697","Point","37.753213000269533","55.774696999989644"
"36f14ea8-9b0d-4a95-97c8-0970ee7608ed","444","144556683","525","525","Точка доступа wi-fi mos.ru","Точка доступа №525","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.568515","55.900666","Point","37.568515000364172","55.900666000149059"
"bb39840e-844d-4ecc-9bec-1bc279997daf","445","46813442","16","16","Точка доступа wi-fi mos.ru","Точка доступа №16","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.752549","55.763642","Point","37.752548999747489","55.763642000209636"
"f59dc390-9a7e-4542-a9da-2b96256d140e","446","46813533","320","320","Точка доступа wi-fi mos.ru","Точка доступа №320","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.45566","55.855598","Point","37.455659999766574","55.855597999905264"
"42c0ab83-6f71-42b4-8092-9ead960b5baf","447","46813618","226","226","Точка доступа wi-fi mos.ru","Точка доступа №226","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.771386","55.739258","Point","37.771386000213944","55.73925799998608"
"3828e385-1cea-41aa-858a-1910b0b6382d","448","144556693","535","535","Точка доступа wi-fi mos.ru","Точка доступа №535","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.569327","55.899241","Point","37.569327000125917","55.899240999895788"
"29f9fbfb-b16c-4ac4-a8b9-d3d6909c858e","449","46813486","46","46","Точка доступа wi-fi mos.ru","Точка доступа №46","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.752602","55.771517","Point","37.752602000349242","55.771517000237893"
"3467e92e-0ebb-4492-8a79-24d13f7fd315","450","46812822","233","233","Точка доступа wi-fi mos.ru","Точка доступа №233","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.549338","55.753712","Point","37.549338000139088","55.7537119999365"
"786ee538-1e03-42b1-9cfc-c215dbd96792","451","64001042","421","421","Точка доступа wi-fi mos.ru","Точка доступа №421","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.627124","55.830899","Point","37.627124000041661","55.830899000153615"
"4f47ba0e-d195-4169-998d-a7e5334f4e38","452","64001047","426","426","Точка доступа wi-fi mos.ru","Точка доступа №426","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.620248","55.837855","Point","37.620248000209607","55.837855000209323"
"b7983e99-ca8d-4ec7-8c9a-c682c77904f5","453","46813558","336","336","Точка доступа wi-fi mos.ru","Точка доступа №336","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.451516","55.868705","Point","37.45151600039403","55.868704999902263"
"518ec9d1-e064-47ea-801d-c5156cf18c1b","454","144556696","538","538","Точка доступа wi-fi mos.ru","Точка доступа №538","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.5692321","55.899354","Point","37.569232100302649","55.899354000023926"
"9f2d2ab8-f456-4714-b8de-0de88ca854f7","455","46813734","153","153","Точка доступа wi-fi mos.ru","Точка доступа №153","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.768642","55.695807","Point","37.768642000058882","55.695806999853488"
"1b8716dd-9b21-4f14-af44-b1eec1e7dc45","456","64001019","398","398","Точка доступа wi-fi mos.ru","Точка доступа №398","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.628341","55.830831","Point","37.62834099985934","55.830830999899931"
"ec82bb6d-2620-4457-b116-9574cdf4b1a2","457","46808732","337","337","Точка доступа wi-fi mos.ru","Точка доступа №337","Центральный административный округ","Таганский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Таганский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.667656","55.738653","Point","37.667656000034185","55.738652999784804"
"3ff3cce5-99a9-47cf-a6db-e0174a250ff8","458","144556684","526","526","Точка доступа wi-fi mos.ru","Точка доступа №526","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.568638","55.900448","Point","37.568638000387814","55.900448000236509"
"868c12f2-6eec-4358-b70c-86209ce64d31","459","46812534","5","5","Точка доступа wi-fi mos.ru","Точка доступа №5","Центральный административный округ","Басманный район","Государственное автономное учреждение культуры города Москвы «Сад культуры и отдыха имени Н.Э.Баумана»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.660257","55.768231","Point","37.660257000145364","55.768230999803045"
"8398fe60-763a-4188-b315-99c9b84df105","460","46813661","287","287","Точка доступа wi-fi mos.ru","Точка доступа №287","Западный административный округ","район Раменки","Государственное бюджетное учреждение города Москвы «Молодежный центр «Сетуньский Стан»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.538363","55.730301","Point","37.538363000241986","55.730301000112952"
"4886affa-7c9a-40d8-a5fa-ee5d04e52773","461","46813682","302","302","Точка доступа wi-fi mos.ru","Точка доступа №302","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.453259","55.860704","Point","37.453258999743184","55.860703999990008"
"9e4ea823-bb4d-4028-9dab-a4f4fd749df9","462","46813456","26","26","Точка доступа wi-fi mos.ru","Точка доступа №26","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.749566","55.768776","Point","37.749566000116126","55.768776000102015"
"c54ff675-e9fb-4a6a-8992-741f0b8bce1b","463","46813555","334","334","Точка доступа wi-fi mos.ru","Точка доступа №334","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.452872","55.868397","Point","37.452872000128885","55.868396999938412"
"3bf82ac5-3331-4e9f-ad8d-71782fd0fdb5","464","46813384","105","105","Точка доступа wi-fi mos.ru","Точка доступа №105","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.750259","55.775174","Point","37.750259000052175","55.775173999806754"
"5224dde4-a3ee-49fe-b43f-c39db0023409","465","144556711","553","553","Точка доступа wi-fi mos.ru","Точка доступа №553","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570562","55.899183","Point","37.570562000385245","55.899183000116707"
"f0cc4e28-2941-48fa-9db6-8ba530fd5152","466","64001067","446","446","Точка доступа wi-fi mos.ru","Точка доступа №446","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.633051","55.828915","Point","37.633050999844627","55.82891500024364"
"dd82e710-f60e-4615-bd15-8446e1c83079","467","46808949","248","248","Точка доступа wi-fi mos.ru","Точка доступа №248","Центральный административный округ","Пресненский район","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Красная Пресня»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.552754","55.754258","Point","37.552754000313818","55.754257999893696"
"bd572cc5-c275-46d4-b3da-644d7911d518","468","46813413","125","125","Точка доступа wi-fi mos.ru","Точка доступа №125","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751499","55.776172","Point","37.751499000334377","55.7761720002237"
"aa5446b6-813c-404a-a444-67328cac2df7","469","46813382","104","104","Точка доступа wi-fi mos.ru","Точка доступа №104","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751146","55.775213","Point","37.751146000156957","55.775213000032508"
"5c207ebc-2514-48f1-858a-ff420f3202cb","470","64001039","418","418","Точка доступа wi-fi mos.ru","Точка доступа №418","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.620265","55.835678","Point","37.620264999928011","55.835678000117078"
"b237fdae-a705-4c28-a5eb-f95c2be404e8","471","144556701","543","543","Точка доступа wi-fi mos.ru","Точка доступа №543","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.573358","55.898596","Point","37.573358000418857","55.8985959998605"
"bdb494c2-e2cb-444c-aed1-df4ba236c4ac","472","64001038","417","417","Точка доступа wi-fi mos.ru","Точка доступа №417","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.622534","55.835119","Point","37.622533999706945","55.835119000074542"
"f1198d51-8776-4b98-b5d4-8e5a20703e74","473","144556685","527","527","Точка доступа wi-fi mos.ru","Точка доступа №527","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.569168","55.900097","Point","37.569168000117237","55.900096999889215"
"a49a6699-fe72-4144-a061-dcd09305eca9","474","46813445","18","18","Точка доступа wi-fi mos.ru","Точка доступа №18","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751979","55.764804","Point","37.751978999835082","55.76480399985418"
"e06ded0a-db31-42ff-a6d8-d57af670846f","475","46813742","159","159","Точка доступа wi-fi mos.ru","Точка доступа №159","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.765525","55.697981","Point","37.765524999634891","55.697980999971321"
"8fd1df20-632d-45c4-b151-26a7b34a94a3","476","46813778","375","375","Точка доступа wi-fi mos.ru","Точка доступа №375","Западный административный округ","район Филёвский Парк","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.493006","55.752875","Point","37.493005999738124","55.752875000112979"
"25a8669d-73eb-4999-abff-1771109cfb03","477","64001068","447","447","Точка доступа wi-fi mos.ru","Точка доступа №447","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.630671","55.830971","Point","37.630670999737646","55.830971000173889"
"4c0d3599-9432-46e8-9c7f-5869085ce74f","478","64001058","437","437","Точка доступа wi-fi mos.ru","Точка доступа №437","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.631284","55.831776","Point","37.631284000206044","55.831776000041863"
"d25c6820-ce35-4af8-aa8d-5ba6870b2aaa","479","64001082","461","461","Точка доступа wi-fi mos.ru","Точка доступа №461","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.637483","55.826381","Point","37.637482999995584","55.8263810002102"
"8dc1535c-06c7-4cf5-b498-54d851968575","480","46813326","66","66","Точка доступа wi-fi mos.ru","Точка доступа №66","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751215","55.784349","Point","37.751214999753941","55.784348999828254"
"40e55554-1769-4867-81b2-7578f76d34e9","481","46813446","19","19","Точка доступа wi-fi mos.ru","Точка доступа №19","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.751418","55.765369","Point","37.751418000143531","55.765368999847894"
"199b06ca-a5f4-4438-ac8a-e6e99f66ea66","482","46813591","208","208","Точка доступа wi-fi mos.ru","Точка доступа №208","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.773206","55.741206","Point","37.773205999556012","55.741206000241725"
"e50b8a41-7443-4f5c-883a-dc9041f479b4","483","46813571","194","194","Точка доступа wi-fi mos.ru","Точка доступа №194","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.776419","55.740422","Point","37.77641900023945","55.740422000068918"
"b9558eb5-0903-4a7b-ab07-a892f1f9ca4d","484","46813592","209","209","Точка доступа wi-fi mos.ru","Точка доступа №209","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.772144","55.740754","Point","37.772144000447334","55.740754000065216"
"1b1a5bab-2765-4d24-a49f-cf3545e44724","485","46813336","73","73","Точка доступа wi-fi mos.ru","Точка доступа №73","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.750951","55.785886","Point","37.750951000163283","55.785885999868768"
"d1df9e65-5c96-4650-b184-67e7cd830588","486","144556667","509","509","Точка доступа wi-fi mos.ru","Точка доступа №509","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.571102","55.901004","Point","37.571102000160415","55.90100400000297"
"1832860d-2599-4e61-865b-2fbb48f42e61","487","46813450","22","22","Точка доступа wi-fi mos.ru","Точка доступа №22","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.749638","55.766933","Point","37.749638000086158","55.76693299983841"
"c0d274e0-5b86-49ab-a240-78171a97fd9d","488","64001011","390","390","Точка доступа wi-fi mos.ru","Точка доступа №390","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.630999","55.828785","Point","37.630998999800681","55.82878499990926"
"c1e824ac-a4d3-482f-afda-b5f849eec25c","489","64001049","428","428","Точка доступа wi-fi mos.ru","Точка доступа №428","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.620872","55.839353","Point","37.62087199965034","55.839353000217088"
"a4ffbe1b-9453-4404-b1bc-d5f217ce57db","490","64001026","405","405","Точка доступа wi-fi mos.ru","Точка доступа №405","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.623135","55.833091","Point","37.623134999581488","55.833091000169446"
"c20e238e-e4e3-449b-b324-5ba89c11e83b","491","46813656","284","284","Точка доступа wi-fi mos.ru","Точка доступа №284","Западный административный округ","район Раменки","Государственное бюджетное учреждение города Москвы «Молодежный центр «Сетуньский Стан»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.539045","55.730035","Point","37.539045000307375","55.730035000107947"
"507ac828-67ee-49fe-a302-777160cafa4f","492","144556699","541","541","Точка доступа wi-fi mos.ru","Точка доступа №541","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.572949","55.900020 ","Point","37.57294900016494","55.900019999926322"
"041143a1-d817-47c3-b6b6-78f98b1001bc","493","46813477","40","40","Точка доступа wi-fi mos.ru","Точка доступа №40","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.750685","55.769924","Point","37.750685000024525","55.7699240000179"
"e4d315f0-3c83-4378-88a5-fc766867e123","494","46813517","178","178","Точка доступа wi-fi mos.ru","Точка доступа №178","Юго-Восточный административный округ","район Люблино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Люблино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.740207","55.687383","Point","37.740207000244894","55.687382999876434"
"edc2518c-5b74-4696-8f54-bbb54f3337f6","495","46813595","211","211","Точка доступа wi-fi mos.ru","Точка доступа №211","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.773997","55.7424","Point","37.773997000299637","55.742400000048271"
"41981183-8db0-4678-86e4-5f8a2f3e9b4c","496","46813465","32","32","Точка доступа wi-fi mos.ru","Точка доступа №32","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748686","55.772894","Point","37.748685999684028","55.772894000203259"
"5c8d43a0-2208-4268-a09e-94274273c103","497","46813572","195","195","Точка доступа wi-fi mos.ru","Точка доступа №195","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.776692","55.741255","Point","37.776692000050922","55.741255000077231"
"97c82de6-861b-46db-9da9-ebf52cb38917","498","144556680","522","522","Точка доступа wi-fi mos.ru","Точка доступа №522","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.570752","55.901495","Point","37.570752000356066","55.901494999826163"
"b9b3246d-06a6-4579-93bb-a6903f584cde","499","46813659","286","286","Точка доступа wi-fi mos.ru","Точка доступа №286","Западный административный округ","район Раменки","Государственное бюджетное учреждение города Москвы «Молодежный центр «Сетуньский Стан»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.53883","55.730264","Point","37.538830000222234","55.730264000036307"
"ce1fb641-0834-47c8-8e19-fad8a0be5610","500","46813554","333","333","Точка доступа wi-fi mos.ru","Точка доступа №333","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.452701","55.867967","Point","37.452701000424668","55.8679669998507"
"b6cd3682-880e-4254-b054-dabda0914c01","501","64001016","395","395","Точка доступа wi-fi mos.ru","Точка доступа №395","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.629512","55.830210","Point","37.629511999646262","55.830209999917713"
"3363fc3d-862e-431f-afc4-69b360022120","502","46813498","54","54","Точка доступа wi-fi mos.ru","Точка доступа №54","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.752937","55.780369","Point","37.752937000085019","55.780369000053383"
"c457e513-9232-424f-87cd-2e7f7d28debc","503","144556704","546","546","Точка доступа wi-fi mos.ru","Точка доступа №546","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.572044","55.899525","Point","37.572043999618487","55.899525000184681"
"97e4b5a6-d234-4cea-b3d1-57b189e335f1","504","46813676","298","298","Точка доступа wi-fi mos.ru","Точка доступа №298","Северо-Западный административный округ","район Северное Тушино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Северное Тушино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.450207","55.860704","Point","37.450206999616505","55.860703999990008"
"fd359091-e9fa-48c1-a769-7b1b7cd6696f","505","46813367","94","94","Точка доступа wi-fi mos.ru","Точка доступа №94","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748186","55.779522","Point","37.748186000091813","55.779522000146414"
"6dd726d9-2922-4944-a766-22efe5763362","506","46813712","138","138","Точка доступа wi-fi mos.ru","Точка доступа №138","Юго-Восточный административный округ","район Кузьминки","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Кузьминки»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.765578","55.693758","Point","37.765578000236673","55.693758000129989"
"6cd7f781-7ae5-4088-aa8f-262c763485bf","507","46813532","188","188","Точка доступа wi-fi mos.ru","Точка доступа №188","Восточный административный округ","район Перово","Государственное автономное учреждение культуры города Москвы «Перовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.775874","55.738734","Point","37.7758740004414","55.738733999886577"
"f0de34a9-181e-4863-b5fc-27cb9f592223","508","46813753","357","357","Точка доступа wi-fi mos.ru","Точка доступа №357","Западный административный округ","район Филёвский Парк","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.487938","55.745405","Point","37.487937999552543","55.745405000199462"
"f1f2605d-4093-438d-96d7-a712bb52ac9b","509","64001113","492","492","Точка доступа wi-fi mos.ru","Точка доступа №492","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.622360","55.837791","Point","37.622359999629694","55.837791000204426"
"aa7ab1b9-429e-41d5-98de-558c2cee36fa","510","64001111","490","490","Точка доступа wi-fi mos.ru","Точка доступа №490","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.628324","55.838589","Point","37.628324000140907","55.838589000205516"
"17d0bca7-f281-4f7c-b558-a73f1cf874a4","511","64001034","413","413","Точка доступа wi-fi mos.ru","Точка доступа №413","Северо-Восточный административный округ","Останкинский район","Выставка достижений народного хозяйства","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.612875","55.834606","Point","37.612875000260082","55.834606000026213"
"f17768b9-574e-4268-b323-a08e7a68ee5a","512","46813461","29","29","Точка доступа wi-fi mos.ru","Точка доступа №29","Восточный административный округ","район Измайлово","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Измайловский»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.748775","55.771445","Point","37.7487750002708","55.771444999842679"
"ef6cabc2-a640-4690-9f43-c1e06dcefd3f","513","46813522","181","181","Точка доступа wi-fi mos.ru","Точка доступа №181","Юго-Восточный административный округ","район Люблино","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Люблино»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.741398","55.688755","Point","37.74139800012329","55.688755000237215"
"b5fc4aed-41be-42cf-8466-297c87a7faff","514","144556707","549","549","Точка доступа wi-fi mos.ru","Точка доступа №549","Северо-Восточный административный округ","район Лианозово","Государственное автономное учреждение культуры города Москвы «Лианозовский парк культуры и отдыха»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.57086","55.899425","Point","37.570860000311072","55.899424999958356"
"2b42c362-52de-4f44-b532-62d01e06a989","515","46813754","358","358","Точка доступа wi-fi mos.ru","Точка доступа №358","Западный административный округ","район Филёвский Парк","Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха Фили»","Moscow_WiFi_Free","20","действует","открытая сеть","null","37.488372","55.745627","Point","37.488371999920808","55.745626999984573"
